Handle,Title,Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Eurozone,Price / Eurozone,Compare At Price / Eurozone,Included / International,Price / International,Compare At Price / International,Included / Japan,Price / Japan,Compare At Price / Japan,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status,New SKU,FinalSKU
bin-juice-tee,,,,,,,,Tan,,Long Sleeve,,M,TEE-BINJUICE,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/BinJuiceTee1.jpg?v=1672491203,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-BINJUICE-TAN-LST-M,TEE-BINJUICE-TAN-LST-M-DK
bin-juice-tee,,,,,,,,Tan,,Long Sleeve,,L,TEE-BINJUICE,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/BinJuiceTee1.jpg?v=1672491203,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-BINJUICE-TAN-LST-L,TEE-BINJUICE-TAN-LST-L-DK
bin-juice-tee,,,,,,,,Tan,,Long Sleeve,,XL,TEE-BINJUICE,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/BinJuiceTee1.jpg?v=1672491203,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-BINJUICE-TAN-LST-XL,TEE-BINJUICE-TAN-LST-XL-DK
bin-juice-tee,,,,,,,,Tan,,Long Sleeve,,2XL,TEE-BINJUICE,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/BinJuiceTee1.jpg?v=1672491203,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-BINJUICE-TAN-LST-2XL,TEE-BINJUICE-TAN-LST-2XL-DK
bin-juice-tee,,,,,,,,Tan,,Long Sleeve,,3XL,TEE-BINJUICE,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/BinJuiceTee1.jpg?v=1672491203,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-BINJUICE-TAN-LST-3XL,TEE-BINJUICE-TAN-LST-3XL-DK
king-chicken-tee,King Chicken Tee,Lonely Kids Club,,Tee,"Artist:Claire Harrison, Colour:Green, Colour:White, Fit:Crop Top, Fit:Long Sleeve, Fit:Maple, Fit:Regular, Size:2XL, Size:3XL, Size:L, Size:M, Size:S, Size:XL, Size:XS, Theme:Animals, Theme:Australiana, Theme:Birds, Theme:Ibis",TRUE,Colour,Army Green,Fit,Regular,Size,S,TEE-KINGCHICKEN,150,shopify,8,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active,TEE-KINGCHICKEN-AMY-REG-S,TEE-KINGCHICKEN-AMY-REG-S-DK
king-chicken-tee,,,,,,,,Army Green,,Regular,,M,TEE-KINGCHICKEN,150,shopify,8,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-REG-M,TEE-KINGCHICKEN-AMY-REG-M-DK
king-chicken-tee,,,,,,,,Army Green,,Regular,,L,TEE-KINGCHICKEN,150,shopify,9,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee3.jpg?v=1672492278,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-REG-L,TEE-KINGCHICKEN-AMY-REG-L-DK
king-chicken-tee,,,,,,,,Army Green,,Regular,,XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-REG-XL,TEE-KINGCHICKEN-AMY-REG-XL-DK
king-chicken-tee,,,,,,,,Army Green,,Regular,,2XL,TEE-KINGCHICKEN,150,shopify,8,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-REG-2XL,TEE-KINGCHICKEN-AMY-REG-2XL-DK
king-chicken-tee,,,,,,,,Army Green,,Regular,,3XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-REG-3XL,TEE-KINGCHICKEN-AMY-REG-3XL-DK
king-chicken-tee,,,,,,,,White,,Regular,,S,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-REG-S,TEE-KINGCHICKEN-WHT-REG-S-LT
king-chicken-tee,,,,,,,,White,,Regular,,M,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-REG-M,TEE-KINGCHICKEN-WHT-REG-M-LT
king-chicken-tee,,,,,,,,White,,Regular,,L,TEE-KINGCHICKEN,150,shopify,9,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-REG-L,TEE-KINGCHICKEN-WHT-REG-L-LT
king-chicken-tee,,,,,,,,White,,Regular,,XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-REG-XL,TEE-KINGCHICKEN-WHT-REG-XL-LT
king-chicken-tee,,,,,,,,White,,Regular,,2XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-REG-2XL,TEE-KINGCHICKEN-WHT-REG-2XL-LT
king-chicken-tee,,,,,,,,White,,Regular,,3XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-REG-3XL,TEE-KINGCHICKEN-WHT-REG-3XL-LT
king-chicken-tee,,,,,,,,Army Green,,Maple,,XS,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-MPL-XS,TEE-KINGCHICKEN-AMY-MPL-XS-DK
king-chicken-tee,,,,,,,,Army Green,,Maple,,S,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-MPL-S,TEE-KINGCHICKEN-AMY-MPL-S-DK
king-chicken-tee,,,,,,,,Army Green,,Maple,,M,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-MPL-M,TEE-KINGCHICKEN-AMY-MPL-M-DK
king-chicken-tee,,,,,,,,Army Green,,Maple,,L,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-MPL-L,TEE-KINGCHICKEN-AMY-MPL-L-DK
king-chicken-tee,,,,,,,,Army Green,,Maple,,XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-MPL-XL,TEE-KINGCHICKEN-AMY-MPL-XL-DK
king-chicken-tee,,,,,,,,Army Green,,Maple,,2XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-MPL-2XL,TEE-KINGCHICKEN-AMY-MPL-2XL-DK
king-chicken-tee,,,,,,,,White,,Maple,,XS,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-MPL-XS,TEE-KINGCHICKEN-WHT-MPL-XS-LT
king-chicken-tee,,,,,,,,White,,Maple,,S,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-MPL-S,TEE-KINGCHICKEN-WHT-MPL-S-LT
king-chicken-tee,,,,,,,,White,,Maple,,M,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-MPL-M,TEE-KINGCHICKEN-WHT-MPL-M-LT
king-chicken-tee,,,,,,,,White,,Maple,,L,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-MPL-L,TEE-KINGCHICKEN-WHT-MPL-L-LT
king-chicken-tee,,,,,,,,White,,Maple,,XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-MPL-XL,TEE-KINGCHICKEN-WHT-MPL-XL-LT
king-chicken-tee,,,,,,,,White,,Maple,,2XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-MPL-2XL,TEE-KINGCHICKEN-WHT-MPL-2XL-LT
king-chicken-tee,,,,,,,,White,,Crop Top,,XS,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-CRP-XS,TEE-KINGCHICKEN-WHT-CRP-XS-LT
king-chicken-tee,,,,,,,,White,,Crop Top,,S,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-CRP-S,TEE-KINGCHICKEN-WHT-CRP-S-LT
king-chicken-tee,,,,,,,,White,,Crop Top,,M,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-CRP-M,TEE-KINGCHICKEN-WHT-CRP-M-LT
king-chicken-tee,,,,,,,,White,,Crop Top,,L,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-CRP-L,TEE-KINGCHICKEN-WHT-CRP-L-LT
king-chicken-tee,,,,,,,,White,,Crop Top,,XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-CRP-XL,TEE-KINGCHICKEN-WHT-CRP-XL-LT
king-chicken-tee,,,,,,,,Army Green,,Long Sleeve,,S,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-LST-S,TEE-KINGCHICKEN-AMY-LST-S-DK
king-chicken-tee,,,,,,,,Army Green,,Long Sleeve,,M,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-LST-M,TEE-KINGCHICKEN-AMY-LST-M-DK
king-chicken-tee,,,,,,,,Army Green,,Long Sleeve,,L,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-LST-L,TEE-KINGCHICKEN-AMY-LST-L-DK
king-chicken-tee,,,,,,,,Army Green,,Long Sleeve,,XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-LST-XL,TEE-KINGCHICKEN-AMY-LST-XL-DK
king-chicken-tee,,,,,,,,Army Green,,Long Sleeve,,2XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-LST-2XL,TEE-KINGCHICKEN-AMY-LST-2XL-DK
king-chicken-tee,,,,,,,,Army Green,,Long Sleeve,,3XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee1.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-AMY-LST-3XL,TEE-KINGCHICKEN-AMY-LST-3XL-DK
king-chicken-tee,,,,,,,,White,,Long Sleeve,,XS,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-XS,TEE-KINGCHICKEN-WHT-LST-XS-LT
king-chicken-tee,,,,,,,,White,,Long Sleeve,,S,TEE-KINGCHICKEN,150,shopify,9,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-S,TEE-KINGCHICKEN-WHT-LST-S-LT
king-chicken-tee,,,,,,,,White,,Long Sleeve,,M,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-M,TEE-KINGCHICKEN-WHT-LST-M-LT
king-chicken-tee,,,,,,,,White,,Long Sleeve,,L,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-L,TEE-KINGCHICKEN-WHT-LST-L-LT
king-chicken-tee,,,,,,,,White,,Long Sleeve,,XL,TEE-KINGCHICKEN,150,shopify,9,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-XL,TEE-KINGCHICKEN-WHT-LST-XL-LT
king-chicken-tee,,,,,,,,White,,Long Sleeve,,2XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-2XL,TEE-KINGCHICKEN-WHT-LST-2XL-LT
king-chicken-tee,,,,,,,,White,,Long Sleeve,,3XL,TEE-KINGCHICKEN,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/KingChickenTee2.jpg?v=1672492278,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-KINGCHICKEN-WHT-LST-3XL,TEE-KINGCHICKEN-WHT-LST-3XL-LT
i-have-binned-tee,I Have Binned Tee,Lonely Kids Club,,Tee,"Artist:Claire Harrison, Colour:Black, Colour:White, Fit:Crop Top, Fit:Long Sleeve, Fit:Maple, Fit:Regular, Size:2XL, Size:3XL, Size:L, Size:M, Size:S, Size:XL, Size:XS, Style:Acid Wash, Theme:Animals, Theme:Australiana, Theme:Birds, Theme:Bump, Theme:Ibis, Theme:Our Faves",TRUE,Colour,White,Fit,Regular,Size,S,TEE-IHAVEBINNED,150,shopify,6,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedAcidWashTee1.jpg?v=1672492129,1,,FALSE,I Have Binned Bin Chicken T Shirt,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active,TEE-IHAVEBINNED-WHT-REG-S,TEE-IHAVEBINNED-WHT-REG-S-LT
i-have-binned-tee,,,,,,,,White,,Regular,,M,TEE-IHAVEBINNED,150,shopify,4,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-WHT-REG-M,TEE-IHAVEBINNED-WHT-REG-M-LT
i-have-binned-tee,,,,,,,,White,,Regular,,L,TEE-IHAVEBINNED,150,shopify,2,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee2.jpg?v=1672492129,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-WHT-REG-L,TEE-IHAVEBINNED-WHT-REG-L-LT
i-have-binned-tee,,,,,,,,White,,Regular,,XL,TEE-IHAVEBINNED,150,shopify,6,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-WHT-REG-XL,TEE-IHAVEBINNED-WHT-REG-XL-LT
i-have-binned-tee,,,,,,,,White,,Regular,,2XL,TEE-IHAVEBINNED,150,shopify,6,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-WHT-REG-2XL,TEE-IHAVEBINNED-WHT-REG-2XL-LT
i-have-binned-tee,,,,,,,,White,,Regular,,3XL,TEE-IHAVEBINNED,150,shopify,7,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-WHT-REG-3XL,TEE-IHAVEBINNED-WHT-REG-3XL-LT
i-have-binned-tee,,,,,,,,Acid Wash,,Regular,,S,TEE-IHAVEBINNED,150,shopify,5,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedAcidWashTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-ACD-REG-S,TEE-IHAVEBINNED-ACD-REG-S-DK
i-have-binned-tee,,,,,,,,Acid Wash,,Regular,,M,TEE-IHAVEBINNED,150,shopify,-7,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedAcidWashTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-ACD-REG-M,TEE-IHAVEBINNED-ACD-REG-M-DK
i-have-binned-tee,,,,,,,,Acid Wash,,Regular,,L,TEE-IHAVEBINNED,150,shopify,-3,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedAcidWashTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-ACD-REG-L,TEE-IHAVEBINNED-ACD-REG-L-DK
i-have-binned-tee,,,,,,,,Acid Wash,,Regular,,XL,TEE-IHAVEBINNED,150,shopify,1,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/IHaveBinnedAcidWashTee1.jpg?v=1672492129,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEBINNED-ACD-REG-XL,TEE-IHAVEBINNED-ACD-REG-XL-DK
